Date,Product,Region,Sales_Amount,Quantity,Customer_Age,Customer_Satisfaction,Marketing_Spend,Seasonality_Factor
2023-01-20,Product_A,West,630.8205972584627,14,28,2.169767218358063,311.4106426536192,1.1628070129385173
2023-11-17,Product_E,Central,1182.8253534199775,5,36,4.193091986185222,88.79159817179705,1.145799196919874
2025-02-14,Product_B,West,1519.413603884674,11,20,4.133346767698482,25.190966894529115,1.1287481774525807
2024-05-26,Product_E,West,8250.964215404909,14,30,2.4092094175070398,1128.1899934666137,1.111659007121695
2024-02-04,Product_A,West,462.43847585620506,8,36,2.1957909123191213,309.52778683647404,1.0945367498172003
2024-10-15,Product_B,South,1522.4533374188886,10,23,3.23929915553116,105.10023589475487,1.0773864792334629
2025-08-29,Product_E,Central,1119.271164428864,11,55,1.0334626399365767,346.7141244989213,1.0602132773657933
2025-06-01,Product_D,West,2526.768123551835,16,27,1.3306681519461692,228.2646320232133,1.0430222330045313
2024-04-15,Product_B,Central,1110.045141739268,4,51,1.504678360594947,312.10551259252156,1.0258184402271324
2023-05-23,Product_B,East,556.3188726795405,7,32,1.7416472713086968,337.7031262013385,1.0086069968886886
2023-04-02,Product_D,East,1458.0127296081803,13,16,3.0480725067018763,17.706947333217816,0.9913930031113123
2023-12-20,Product_C,West,2006.7561265553404,8,21,4.968967659444488,195.08763563465163,0.9741815597728682
2025-04-13,Product_A,Central,461.0854183227278,11,37,3.610453606989414,1.3617359036765124,0.9569777669954694
2025-03-10,Product_C,Central,2330.582348879006,10,47,1.2451951777968944,8.885749521017168,0.9397867226342075
2024-12-27,Product_E,Central,740.7150278813481,11,56,3.102317496248967,468.63977403827494,0.9226135207665379
2025-08-16,Product_D,South,1135.859266625333,12,36,2.9865808495580177,149.97048023143444,0.9054632501828023
2025-05-03,Product_C,East,1102.00099105835,15,20,1.576671263272198,266.2869958176663,0.8883409928783058
2023-02-20,Product_B,Central,1727.1166631437009,10,38,4.681089475209631,364.6512538226258,0.8712518225474183
2024-10-26,Product_E,Central,1103.227176388621,14,25,2.763060990701476,597.5003180085736,0.8542008030801249
2024-11-28,Product_E,South,2736.2156101481187,7,39,4.978236562438958,407.0510170721977,0.8371929870614834
2024-07-28,Product_C,South,2008.9094978573535,9,23,2.680289181008657,132.06300025478518,0.8202334142744385
2023-07-09,Product_C,Central,1606.930591473724,9,9,3.431830810734437,81.88568254101595,0.8033271102064231
2023-05-05,Product_D,North,2177.781615332997,19,50,1.4190501458057603,33.56382218383758,0.7864790845602039
2023-05-30,Product_A,Central,1837.967180130644,13,32,2.816911295227477,102.2723143011586,0.7696943297693882
2023-11-10,Product_C,Central,672.1283088650192,9,35,1.9550635760158932,91.29702875459195,0.7529778195190654
2024-07-23,Product_C,South,1160.1881048990515,12,46,4.3422591942849404,164.00295006488236,0.7363345072719926
2023-12-08,Product_B,South,2857.394043764549,11,57,4.135678339470159,219.0293055267408,0.7197693248007841
2023-11-01,Product_E,Central,710.0289104996843,13,43,4.296719998501434,766.3235475748381,0.7032871807265106
2024-11-22,Product_A,Central,2109.594387657159,10,36,3.8944377510318056,260.6748046801497,0.6868929590641731
2024-11-12,Product_B,Central,4101.425709619807,9,40,4.330732894480205,206.42368558986016,0.67059151777547
2025-04-17,Product_D,South,438.70092776266586,5,31,1.8033150006996834,81.6214493774577,0.6543876873292673
2025-02-21,Product_D,Central,1562.3410774247664,12,35,2.8081751063192066,7.022638427603921,0.6382862692702336
2023-02-23,Product_C,Central,830.4263723448553,13,36,3.7673875197838727,67.97062515763511,0.6222920347960351
2024-03-19,Product_C,West,1390.7356064099977,10,25,3.5495699917405394,292.59007575319254,0.6064097233435337
2024-09-04,Product_D,North,595.1974166628477,9,35,3.865417931496348,45.95105734983206,0.5906440411843779
2025-09-19,Product_C,East,583.3645183598045,16,39,1.8970335326049268,249.08969253904104,0.5749996600304474
2023-09-21,Product_A,North,1682.407774625453,12,41,1.393738836179959,173.39530413656382,0.5594812156495055
2023-02-22,Product_C,West,2073.756586918799,12,40,4.667226312299105,37.71385538313741,0.5440933064915421
2024-07-25,Product_E,East,2077.9704022009005,8,18,3.240687582269434,60.66063820217635,0.5288404923261358
2024-09-11,Product_C,Central,1373.4762567971438,15,49,1.6153036980296438,137.15631605784608,0.51372729289131
2023-01-05,Product_B,West,507.53420392650685,11,48,4.173746327549447,108.38577236064427,0.4987581865542251
2023-04-13,Product_A,Central,1748.9181491621086,17,33,4.65971974651713,301.524196364925,0.48393760898414684
2023-07-15,Product_B,South,793.0666377433931,8,40,1.6782540742844363,265.1562681975244,0.46926995183806675
2025-02-12,Product_B,West,2793.6531946679124,17,32,4.269649821076442,170.9330885187332,0.4547595614593495
2025-05-26,Product_E,South,2378.3560479582097,10,44,4.732900245276513,345.5032487442303,0.4404107375898243
2025-09-18,Product_A,West,1677.606767979666,15,25,4.753446401184069,165.41323397089747,0.4262277320956751
2025-06-02,Product_A,West,3612.326779627806,12,51,,667.0215814719837,0.4122147477075272
2023-12-16,Product_A,South,484.09280217232083,10,43,3.185684049440411,48.98176595367968,0.3983759367750782
2023-02-16,Product_A,East,1574.6125336465343,9,43,2.424845269015477,250.44501815701148,0.3847154000366735
2025-05-16,Product_A,North,954.2373865884117,21,33,1.0290912307760371,92.38935684994225,0.3712371854041657
2025-04-02,Product_E,Central,2911.042303588844,10,18,,65.41385114462247,0.3579452867634356
2025-07-24,Product_C,West,593.939137623745,11,45,2.7153560611895626,39.784716414010354,0.34484364279091584
2025-03-30,Product_B,Central,1940.569719831024,10,18,2.5973045855660413,160.81730189592406,0.3319361357864665
2024-10-17,Product_A,South,2740.4892974082536,12,45,1.7388556382795328,48.5339487154637,0.3192265905229842
2023-09-26,Product_C,Central,368.55329950637235,10,25,2.5819201121266273,44.71644236443425,0.3067187731130221
2024-01-05,Product_C,South,874.987328790337,13,15,1.6986002618214724,931.9655124870707,0.29441638989282204
2024-09-27,Product_B,Central,1908.3823803001146,15,35,4.395165011103362,323.64267775405597,0.28232308632403835
2023-04-16,Product_E,North,955.0502425933605,13,49,2.1927795115023954,275.8850576658715,0.2704424459135132
2024-10-31,Product_D,North,939.0337253169228,7,23,3.39425740063324,316.03469078182815,0.25877798915140415
2024-10-20,Product_D,North,778.0062275062778,16,54,3.011372247996347,694.2566439501134,0.2473331724679918
2024-10-18,Product_C,North,422.29729706343625,7,42,1.2075283103759689,170.32389176276618,0.2361113872094579
2023-04-30,Product_B,North,2281.322889811199,15,36,4.768934877964664,49.754814304974474,0.22511595863295908
2025-04-10,Product_D,North,1594.0465382820207,11,29,3.1089039130019334,396.404376954968,0.21435014492128568
2025-02-25,Product_C,South,886.572376862008,13,30,2.3002305735672612,271.52639945482434,0.20381713621738473
2024-08-26,Product_E,West,1089.9520928083682,8,40,1.632506278532273,106.9923516246622,0.193520053679056
2023-02-27,Product_D,Central,916.189483986011,8,45,2.354106538907343,128.32719144249276,0.18346194855408393
2025-08-08,Product_C,North,612.5815729525402,20,27,1.082046412093558,105.95154150185337,0.17364580127609075
2023-12-12,Product_C,South,1181.7682875111227,17,25,2.454232621393191,531.6868191346775,0.16407452058136363
2025-01-10,Product_A,South,918.7999739503823,12,32,3.1259437092180193,84.17614759146426,0.15475094264693767
2024-04-18,Product_E,South,596.2377827417891,19,51,4.487464983403779,662.0024778757954,0.14567783025017322
2023-04-27,Product_A,West,2049.71022732055,11,20,3.7494976707911905,482.1939715371807,0.13685787195008903
2025-04-09,Product_B,Central,1021.8146170370827,8,48,1.4463292525329656,199.13235175290907,0.12829368129067797
2025-03-01,Product_A,West,1674.2816992779217,12,35,,173.4152615907786,0.11998779602646448
2023-05-07,Product_A,East,1127.1597269186693,13,15,2.7124934712734987,92.43543680715436,0.11194267737050712
2024-01-28,Product_D,South,1212.1785726567634,14,29,1.7828310065551514,3.701724334711974,0.10416070926509091
2025-06-26,Product_C,East,1216.1501752361114,9,42,1.111399110331023,27.306764507703633,0.09664419767531551
2024-10-02,Product_E,North,1614.1283676450144,11,56,4.220059520472281,280.67290485299634,0.0893953699057839
2023-02-27,Product_A,North,2542.7276336710866,8,19,1.0780902827919765,127.55768039626356,0.08241637394060664
2024-09-25,Product_E,West,2092.374454119855,6,1,4.322758420792056,32.46570345204787,0.07570927780690673
2024-05-27,Product_A,Central,1682.8280401704674,14,19,1.576415852131864,61.294394869365746,0.06927606896202076
2025-01-20,Product_B,East,2089.879118480355,9,48,4.898713643228465,590.6759855362661,0.06311865370456882
2025-03-12,Product_A,Central,1290.1228832268223,17,13,3.4154956473047604,91.49894585416011,0.05723885660957917
2023-04-06,Product_D,West,937.3412940660514,11,52,3.939931886519582,476.50310936848814,0.05163841998782848
2024-09-29,Product_C,North,381.1433387904822,14,49,1.4419345118722595,72.66391766734806,0.046319003369554634
2023-04-28,Product_B,Central,577.6094341368022,9,37,4.44841629380592,156.71072220562584,0.04128218301270392
2024-07-13,Product_A,Central,2689.5202042050378,14,27,4.356769371486154,4.1379291220148104,0.03652945143585118
2024-08-23,Product_E,North,2108.574659672544,10,35,3.6119709261668707,147.57666104961206,0.03206221697593592
2024-05-02,Product_B,East,3302.849199012582,13,42,3.0090994583815496,202.63854141841628,0.02788180337093893
2023-08-25,Product_B,North,1367.6009000420688,9,40,3.88595669252669,53.39429811832377,0.023989449367632032
2025-06-03,Product_A,Central,1015.018759320677,10,55,1.0237128613475126,172.99464625346005,0.020386308354510052
2025-06-15,Product_B,East,740.383761179661,4,31,3.3697630215938377,208.35252199194798,0.01707344802001798
2023-09-29,Product_E,East,1514.3094950469567,10,19,4.389624539716946,232.23763756607897,0.0140518500361696
2023-07-08,Product_B,North,1362.7168016220758,10,17,2.4275995486990194,299.58227895954184,0.011322409767659636
2025-09-25,Product_E,Central,4998.456109787722,12,14,1.4331574259316673,74.60129984430849,0.008885936006545414
2024-12-04,Product_A,West,469.8231600899501,8,37,2.6835089989728247,167.7627038843054,0.00674315073258569
2024-03-22,Product_C,Central,1057.3856316930448,10,32,3.9084177962340276,798.8531153220497,0.004894688899302446
2024-08-03,Product_B,South,1452.166773833214,11,35,1.4292048414826901,456.83938068743214,0.0033410982458299543
2025-02-28,Product_C,West,1481.8355656160513,14,28,1.82419424085156,610.1028686910831,0.002082839134607939
2025-05-10,Product_E,East,6400.199835647668,14,21,1.5902073873147997,97.59650459081244,0.001120284414966366
2023-09-04,Product_B,West,1982.4767958698783,16,42,4.1877910223009,309.22512784437953,0.0004537193126427086
2025-08-20,Product_D,East,631.6520027615995,11,5,1.2515704898099473,193.46310286303608,8.334134526211123e-05
2023-03-17,Product_C,East,2063.09278404192,7,25,3.746346008457732,17.271790640989227,9.26026380987377e-06
2023-06-03,Product_B,West,1656.4825978393415,8,44,2.4658276830127654,347.431972981474,0.00023149802010913323
2024-10-17,Product_C,East,2737.0650161294298,15,24,4.02316497154121,226.0833108040567,0.0007499887603165112
2024-03-10,Product_B,East,2429.4406651008712,6,39,4.857533675136151,44.358233118848155,0.0015645788444356157
2025-09-23,Product_A,South,804.1334711391071,13,25,1.4581811983459292,16.619494520499238,0.002675026891844512
2023-03-27,Product_C,Central,254.59467885022883,9,29,2.257540164269834,362.828171648345,0.0040810038528208414
2024-11-27,Product_D,Central,4502.4054598471175,11,41,4.240501710875428,16.437731438500936,0.005782093106048158
2023-10-12,Product_D,South,1310.3435561401507,13,19,2.064633544204706,19.159910286033764,0.007777790582067512
2025-08-31,Product_E,West,2546.4165424211806,13,43,1.8604823881841637,111.51647211667934,0.010067504912646852
2023-08-08,Product_B,North,778.8665738102698,11,35,4.301511911475886,28.95841499779931,0.012650557606013413
2023-03-10,Product_C,North,1473.3970487609022,16,50,4.948329456023881,489.9146907479788,0.015526183247907777
2023-02-16,Product_E,North,2227.5823655609474,11,37,3.227522360591863,127.08282895769503,0.018693529728390557
2023-04-04,Product_C,South,3394.8691217976057,13,22,2.112194993333357,168.39951067834502,0.022151658494342974
2025-01-19,Product_B,South,1161.6843484963888,14,55,2.594263846400216,526.5127423113117,0.02589954482757917
2025-08-15,Product_D,East,1836.1614747731066,8,23,,151.11655914336808,0.029936078148492862
2024-03-28,Product_A,North,1474.4349896570532,9,32,4.04754911556301,87.26461488040826,0.03426006234514489
2023-07-23,Product_D,West,779.489926363963,8,46,4.093896071291072,319.06273200948124,0.03887021612769892
2025-06-30,Product_E,West,1447.2709888951167,7,12,4.500483969529977,116.98422598545575,0.04376517340809383
2023-08-06,Product_A,North,1523.6911342047133,13,52,1.1064102543862555,76.68283309313648,0.04894348370484625
2024-04-18,Product_E,North,3258.288605365856,16,21,3.247925366505517,256.91329730005157,0.054403612572857085
2024-03-07,Product_B,North,1114.679010479755,10,29,1.8570217373727376,323.49973930031945,0.06014394205810403
2023-12-07,Product_A,South,713.9693344432741,13,38,2.3635320619694284,313.77071011014937,0.06616277117707403
2024-07-04,Product_E,South,802.9002778315307,8,34,,760.404381945773,0.07245831642080369
2024-09-03,Product_B,South,975.1685141048683,10,44,1.7681346094459847,308.9801428297584,0.07902871228336494
2023-10-16,Product_D,Central,665.6309728274246,15,15,3.5533670023243586,293.8773206021738,0.08587201181466542
2023-09-11,Product_B,West,1764.9012762699765,13,43,3.6182647648943926,389.6619604149082,0.09298618719736451
2025-01-03,Product_C,West,1373.8416580235273,12,44,4.816375659609203,0.03704248924181243,0.10036913034775685
2023-12-23,Product_B,East,3441.6827316786043,8,47,4.100643714115748,90.01868348865666,0.10801865354045148
2023-01-23,Product_B,South,3505.5163063939463,12,15,4.214540588614774,267.57940417869605,0.1159324900566353
2025-01-31,Product_C,Central,1116.0861971565778,13,17,3.126402996071574,183.11770125359465,0.12410829485575736
2024-06-05,Product_E,Central,3015.3747937217872,15,30,1.7471232286494827,39.098868273604026,0.1325436452704032
2025-01-27,Product_E,West,1891.378051618727,13,18,2.7022534628734065,72.40443989467454,0.1412360417241968
2025-04-16,Product_B,South,1481.3880994541496,14,13,3.1979582940472815,82.13350678229106,0.15018290847247173
2023-04-10,Product_C,East,869.2955735490048,13,30,3.7136770068548492,167.7863758141515,0.15938159436552202
2025-03-12,Product_C,South,1112.3238191347384,13,37,3.430836447327709,356.2806122158903,0.16882937363419193
2023-06-29,Product_D,North,1232.136229104326,13,68,2.575911315668974,539.1011814893911,0.17852344669758535
2023-08-11,Product_E,South,2562.7383092289947,13,41,,277.33281617447443,0.18846094099263933
2025-06-24,Product_A,North,806.7447309796194,17,56,1.6729233728147324,370.2387074823929,0.19863891182532345
2025-01-31,Product_E,North,3175.8142365473946,5,34,3.7753815450890653,127.01186850205437,0.20905434324322247
2024-10-20,Product_E,East,1752.7500779701058,8,41,3.58159469724994,98.78561222860246,0.21970414892922385
2024-03-17,Product_D,West,820.7375461597517,12,33,3.7494898630312266,99.74928509688496,0.2305851731160623
2024-08-30,Product_A,South,5579.767480035649,11,67,2.4901098112111795,191.44261312937257,0.24169419152143723
2025-02-07,Product_D,North,1505.6816229644105,10,26,2.04963129028298,26.531887276247495,0.2530279123034441
2023-11-21,Product_A,South,905.3439268495194,15,28,4.038885314723702,173.25939312690585,0.2645829770360135
2024-05-30,Product_B,West,1385.6948529437282,15,44,4.094589580221337,218.80428467720873,0.2763559617040875
2023-01-16,Product_A,West,607.4566471630156,9,37,2.8224654958673625,115.5743426520328,0.2883433777182248
2025-03-02,Product_D,Central,1499.5712889042343,11,29,3.4476163390692967,612.234194169362,0.300541672948352
2023-12-02,Product_E,West,973.9179758457851,6,46,,187.40752988800133,0.31294723277633296
2025-01-28,Product_A,East,843.0239312593897,8,34,3.807788800479227,49.69213653580345,0.3255563811670541
2023-09-15,Product_A,North,3363.3873954925707,10,34,4.342886386591485,130.4840809690416,0.3383653817577208
2024-05-11,Product_C,Central,1046.5312853515416,8,37,3.7529331093425977,225.03505870862318,0.3513704389650173
2025-09-14,Product_E,East,669.7109808935484,6,14,3.050330507388546,78.20274422108798,0.36456769910982223
2025-06-14,Product_B,South,836.4714694074848,12,15,2.8346318379694813,16.59842528314413,0.37795325155913173
2023-06-09,Product_D,North,2879.8254713852657,16,48,3.569278603902977,175.14285816116106,0.3915231298848727
2024-04-19,Product_B,West,902.7275287274706,18,26,3.719243566405321,590.8035829614016,0.4052733130392351
2025-05-01,Product_E,North,905.4057203100105,11,33,,132.7456331761595,0.4191997265461985
2024-10-25,Product_A,South,303.1393490195232,11,54,3.49976910042958,473.1243205900919,0.43329824370888137
2025-06-26,Product_A,Central,705.9326742824952,14,33,1.386354729978129,360.39055502594704,0.4475646868323788
2024-11-20,Product_E,Central,1875.096711339905,6,32,4.8070620645693065,31.895953693944882,0.46199482846170137
2024-11-05,Product_A,Central,2303.054755773359,11,45,4.163092254928136,246.31671403836344,0.4765843926344503
2024-01-15,Product_A,West,1198.6312560533363,10,27,2.4957114788271353,114.35076512796338,0.4913290561478941
2024-06-28,Product_A,East,1586.4127322713732,14,49,3.25125044381452,57.602112016370256,0.5062244498400208
2025-07-17,Product_D,East,1079.3525653047843,4,45,1.1892981205456854,232.2710322163404,0.5212661598842123
2025-08-14,Product_D,North,3275.2303891277384,18,56,1.1649112559962416,271.47198077262897,0.5364497290971494
2024-11-21,Product_C,West,3924.933957965556,10,26,2.003193340447851,39.66490122990066,0.5517706582595892
2024-03-02,Product_B,Central,962.1541958093871,11,51,3.758806569458493,491.7184237509684,0.5672244074495665
2024-09-04,Product_E,Central,2258.7170420691455,11,41,4.408590991200047,278.17877971980465,0.5828063973876836
2023-09-25,Product_E,South,1889.4860953612144,21,19,,541.736577667221,0.5985120107940269
2025-04-14,Product_E,South,757.6660951735729,9,3,,76.27352537233078,0.6143365937563923
2024-07-30,Product_C,Central,537.6700638640576,10,25,2.609238135165864,560.4777225970494,0.6302754571093274
2024-02-21,Product_D,Central,941.2928564103929,8,38,1.6463918238320847,91.93705986436969,0.6463238778236284
2023-06-17,Product_C,West,1731.9088134649069,13,40,1.47341640530635,11.096149155325403,0.6624771004058863
2025-04-21,Product_E,East,3894.5454182888016,10,34,4.042719044883864,287.913196924468,0.6787303383076346
2023-02-12,Product_B,South,1755.7189069049277,8,34,4.710014205186303,243.14710566717923,0.6950787753437112
2024-07-09,Product_A,East,2188.045864957173,6,33,2.8331328655450925,182.21636051818598,0.7115175671193907
2023-10-12,Product_D,West,1592.2819276567473,16,47,3.637782634862553,134.62724612393552,0.7280418424658937
2024-02-01,Product_D,Central,2378.2086377212977,9,17,4.657830603523765,6.538788017321292,0.7446467048838135
2023-01-12,Product_C,East,2195.3273998032555,10,38,1.3604545317365782,195.95116667730198,0.7613272339940498
2024-08-29,Product_D,Central,1156.4021981223664,16,25,,107.85689079955054,0.7780784869958339
2023-10-29,Product_E,Central,1690.4313791371687,11,24,3.4672675375023005,164.29131613475988,0.7948955001313797
2025-06-16,Product_E,North,2102.2825267554845,8,49,,112.18579965242958,0.8117732901567558
2023-09-10,Product_C,East,255.62954330394058,16,23,2.170161713926279,676.6094164781397,0.828706855818522
2024-05-13,Product_E,East,2204.880481322025,15,33,3.7355734191107075,185.32322169081385,0.8456911793357178
2025-01-23,Product_B,Central,562.0778664809064,13,58,,276.6488679155883,0.8627212278867337
2023-02-04,Product_C,West,1031.4532082279932,10,45,1.4514326597747886,550.8615994187688,0.879791955100647
2024-12-27,Product_B,North,2171.6805524148576,12,29,3.1340857239239353,179.1013069601181,0.8968983025525643
2025-04-28,Product_A,Central,965.9404125246863,15,30,1.4050607239496387,2.4271720769062672,0.9140352012625521
2023-03-31,Product_B,South,614.908589724653,14,20,4.490296077190578,6.978686956973043,0.93119757319768
2025-02-14,Product_A,South,1270.3212184649365,5,50,3.030546890625389,242.3596245522178,0.9483803327767456
2024-08-27,Product_A,North,2552.4759826582476,10,47,4.23186275704303,65.44684586458196,0.9655783883772531
2025-07-10,Product_B,West,451.662235228762,6,43,2.472342550664857,173.20496350243053,0.9827866438441636
2025-08-27,Product_C,Central,2893.7741747710147,6,44,1.5003129072653016,45.19881731912578,1.0000000000000013
2024-08-24,Product_E,East,589.4280003901845,13,25,1.165997217542846,63.01034554196524,1.0172133561558336
2024-02-22,Product_E,North,4758.644845287285,13,16,2.126038483089502,140.494527940245,1.0344216116227443
2023-04-25,Product_A,West,3783.1799003250653,10,41,1.9769348014563142,742.384285471733,1.0516196672232516
2024-09-08,Product_A,East,1057.8609994647672,13,45,3.2414078960798474,191.56347471644142,1.0688024268023208
2025-06-21,Product_C,South,1367.8965708958774,12,54,1.0869553522548294,550.2378020764669,1.0859647987374468
2023-07-15,Product_D,South,904.081588479838,12,32,3.0822821771966935,640.698227614766,1.103101697447433
2025-04-05,Product_B,East,1290.3868158205019,12,30,2.5670869680480126,46.66655623647317,1.1202080448993539
2024-05-15,Product_A,North,767.5907554151831,16,32,3.3084890796577686,74.55900759493522,1.1372787721132653
2024-09-17,Product_E,South,601.2633904888451,13,43,3.8096701126014585,293.9284821406771,1.154308820664281
2024-05-07,Product_C,Central,2358.5877468467884,9,31,3.536367780319356,403.12666086392835,1.1712931441814771
2023-03-16,Product_B,East,1158.6506233048535,12,34,4.938577477493466,146.471904332498,1.1882267098432449
2024-02-17,Product_C,East,631.5318609967121,6,44,1.5530613755074842,998.9346913620503,1.2051044998686193
2024-01-11,Product_B,South,1495.0175746949444,13,27,2.718948035719114,2.327935547849041,1.2219215130041652
2024-02-24,Product_B,North,5410.897746681884,5,51,2.6993229465732447,71.21863851926288,1.2386727660059493
2024-12-29,Product_A,Central,913.5305088779987,10,42,2.6682128148116826,195.18784772599616,1.2553532951161874
2023-10-04,Product_C,North,5929.431090308012,9,12,3.6551935681706733,126.70787569413181,1.2719581575341055
2025-01-30,Product_C,West,1051.2259812788757,15,28,2.95931224218689,24.79610755864026,1.2884824328806084
2024-11-06,Product_E,West,2368.098313211643,9,10,3.0697302392518524,91.70581030151908,1.3049212246562896
2024-01-29,Product_E,South,2732.038578990088,6,32,2.7294239685870587,5.155304337013353,1.3212696616923645
2025-05-18,Product_A,South,2391.7033731788333,10,29,4.96679784407425,205.86167891289787,1.3375228995941129
2024-04-01,Product_A,South,4166.574498337987,6,45,4.710245395276169,446.5046388839078,1.3536761221763705
2025-07-08,Product_D,West,435.24045836761985,12,24,2.230896757457484,432.34583468683735,1.3697245428906732
2023-07-11,Product_E,North,2124.5016126504006,10,39,1.4463756990666687,240.49110703592572,1.3856634062436068
2025-01-08,Product_B,North,1902.1142595755312,7,41,4.359058896154412,125.38583741690286,1.4014879892059722
2024-11-19,Product_C,South,1081.3317221978814,10,38,4.988681005702897,143.50093352574035,1.4171936026123155
2023-04-09,Product_A,Central,3557.501552359204,9,48,2.170435576158582,29.449305948973713,1.432775592550431
2024-07-01,Product_C,North,959.9329181611297,11,59,2.431139703367065,83.41153655628628,1.44822934174041
2025-09-04,Product_C,West,2060.8951365911726,12,36,4.766532725940811,41.5840224979526,1.4635502709028498
2025-09-25,Product_D,East,564.0668234640762,12,39,3.8445180720123595,344.2977107094733,1.4787338401157886
2023-04-06,Product_E,East,1066.3528888748835,12,24,2.1825533271185447,492.4425854721641,1.4937755501599768
2024-10-25,Product_A,East,2190.71618344217,11,22,3.3241859651356602,153.9724993112843,1.5086709438521035
2024-10-24,Product_C,Central,1304.349255630203,4,47,4.776918317457024,260.21721812619626,1.523415607365549
2023-07-09,Product_A,South,1065.1081715383345,13,45,4.247252427783114,25.899854148851748,1.5380051715382992
2025-01-05,Product_B,West,561.0263223453346,15,22,3.9673308549146387,187.57165120838914,1.552435313167619
2023-02-06,Product_D,Central,2224.124191048564,12,19,3.9479852469080896,242.66395117755084,1.5667017562911165
2025-02-18,Product_B,West,766.3857828160038,12,27,1.7120812971690813,120.57653430357462,1.5808002734537991
2024-01-04,Product_A,West,1548.1559481731942,10,33,,55.75056725941795,1.5947266869607641
2024-11-25,Product_A,South,2801.683610008063,15,30,2.1044745297738325,419.7240902292363,1.608476870115125
2024-06-08,Product_E,East,2037.300943953344,16,36,4.721466631606118,271.6648163738761,1.622046748440866
2023-10-06,Product_C,South,731.346622852131,11,46,2.458559964055132,460.23178578831534,1.6354323008901783
2023-08-05,Product_C,Central,1932.9945356063,13,40,4.430641588169026,341.1926783307445,1.648629561034982
2025-05-16,Product_B,Central,2467.955967162312,9,41,2.0649339780712057,928.6664272061206,1.6616346182422785
2025-05-22,Product_D,Central,2824.682130030874,8,5,3.058107746328962,42.681404409145074,1.674443618832944
2025-03-08,Product_C,South,1378.4234003755032,8,15,1.4275411819562422,18.148633815294193,1.6870527672236677
2023-09-30,Product_E,West,990.5641407892946,9,25,3.640475611984696,82.19689979338297,1.6994583270516472
2025-05-30,Product_B,West,650.7401969707505,14,27,4.344317100667354,27.623619101762703,1.7116566222817746
2023-03-03,Product_B,North,854.362259191534,16,45,3.8737891252096643,148.10231973830682,1.723644038295912
2024-08-18,Product_E,Central,1296.839313173983,9,24,3.0930340517546293,200.49443907168035,1.7354170229639858
2025-05-29,Product_D,West,479.06878314582434,10,43,1.180463514405838,172.68682422789354,1.7469720876965553
2024-12-29,Product_E,North,1309.4642197595022,11,25,4.733764028683433,60.01575511209231,1.758305808478562
2023-12-08,Product_D,West,884.3186351862325,13,20,,478.99278281765703,1.7694148268839383
2024-02-01,Product_E,Central,844.3574040074664,11,21,3.983456953461332,4.279942593783328,1.7802958510707756
2024-11-29,Product_E,East,2541.78276779631,12,62,4.178722302043228,85.54623969951571,1.790945656756777
2023-01-19,Product_A,Central,1083.9782750916356,15,25,3.9909737037104427,253.87476641281413,1.801361088174676
2023-06-26,Product_B,South,680.8870595357862,13,43,2.7644646563933346,291.28236696054626,1.8115390590073612
2024-09-03,Product_E,West,2500.740139927849,12,16,3.9344873171517873,107.61146075988475,1.8214765533024142
2024-01-31,Product_E,West,811.0446583722062,12,52,3.5001071512413158,3.4108833220846546,1.8311706263658074
2024-03-20,Product_C,South,1949.6496661342494,9,39,4.416065334675146,192.48980403382146,1.8406184056344774
2023-08-21,Product_B,South,1734.8091221718562,4,38,4.209839261349481,13.034609800646926,1.8498170915275278
2025-07-03,Product_C,East,862.7129656063328,12,39,1.1654975298690395,22.825494709067012,1.8587639582758027
2023-03-17,Product_B,West,2186.9007832564416,13,41,2.515548361330421,210.10774460807005,1.8674563547295961
2023-09-22,Product_C,West,1093.5369466852467,18,44,1.1388646087355783,74.93529388594487,1.875891705144243
2024-03-30,Product_E,East,1190.774410209939,10,27,1.4082996990643917,85.55139292198723,1.8840675099433635
2025-03-06,Product_E,North,227.60061329263365,8,27,3.4056428880144454,133.42068724970534,1.891981346459548
2024-12-18,Product_A,East,1181.2447215131551,14,35,4.495287284649013,768.6710560465942,1.8996308696522428
2025-01-04,Product_C,Central,3412.8374247152137,12,43,1.479299034837069,673.0245189193436,1.907013812802636
2024-01-19,Product_D,West,1092.9313572300318,12,34,2.804357149867326,107.66026255268125,1.9141279881853335
2024-07-17,Product_A,South,1278.780403423384,13,44,4.643515619225775,61.71284352692877,1.920971287716634
2025-04-30,Product_C,Central,1505.1011657678491,12,42,4.257203934686351,72.0769785059795,1.927541683579196
2024-05-20,Product_C,West,1530.5310983810973,6,32,3.0786715858637197,62.60853645136268,1.933837228822925
2024-01-02,Product_A,East,784.6198741686602,11,14,4.0862857573153235,151.9624699961906,1.939856057941895
2023-05-24,Product_E,Central,937.8828787926134,7,28,3.090775096178148,186.7178015141198,1.945596387427142
2025-06-03,Product_C,West,2142.0635798319954,8,55,1.632369349131395,134.1908112734306,1.951056516295154
2023-03-10,Product_E,North,957.221685627695,10,39,1.4989444528867164,104.84782418280092,1.9562348265919058
2023-04-09,Product_A,North,829.5338160046997,10,27,1.753472928268279,47.47005755102879,1.9611297838723003
2024-01-31,Product_E,South,761.3364460362236,15,38,2.403688379862718,131.75131170082014,1.9657399376548543
2023-01-25,Product_B,West,991.4996265786461,12,43,4.722117070696075,83.43752395144561,1.9700639218515072
